First Name,Last Name,Gender,Age,City,State,Region,Order ID,Quantity of Goods,Price per Item,Order Date,Total Price,Payment Method,Payment ID,Category of Good,Name of Good,Rating of Good,Quantity of Reviews,Carrier,Shipment Date,Shipment Status,% of Discount,Discount Reason,Effective Price,Delivery Speed,Customer Type,Return Status,Last Purchase Date,Promo Code Used,Shipping Cost,City and State
Joseph,Thompson,Female,34,Hialeah,Florida,East,f371d9d5-e897-40bf-b37e-087dc99e2757,3,139.04,19/05/2022,417.12,Online,fcf072b9-4985-44ca-a7fb-263b464a5aff,Electronics,TV,3.66433283504652,421,DHL,21/10/2024,Returned,10,Coupon,352.76,Express,Returning,No,12/01/2024,Yes,1097.35,"Hialeah, Florida"
Brent,Mccall,Female,56,Cambridge,Massachusetts,East,de23702c-6dc6-42a2-a21f-241c1a4548b0,1,65.32,12/04/2022,65.32,Card,9a7038be-6c0c-4f39-8d54-ca4aaf26d0cd,Electronics,Headphones,1.2450511548116772,480,DHL,22/02/2023,In Transit,8,Discount Card,57.67,Standard,Returning,No,02/05/2024,No,120.03,"Cambridge, Massachusetts"
Bruce,Gordon,Male,20,New York City,New York,East,7c5d0b12-de51-4cc6-ab4a-f45d97558672,6,303.65,08/11/2023,1821.9,Online,b89e41c1-e242-4d42-ab61-563a28706765,Furniture,Stool,3.979287393046109,302,UPS,12/12/2023,In Transit,15,Birthday,1209.01,Express,VIP,Yes,05/08/2024,No,1367.49,"New York City, New York"
Sheena,Gardner,Male,41,Dayton,Ohio,East,2db5be06-f15b-4a58-a5b7-66c9ea611352,5,270.2,27/01/2024,1351.0,Online,ad95d557-b75e-403a-b44a-b3d30e2a51d4,Electronics,Camera,4.275213112365018,23,FedEx,16/09/2024,In Transit,15,Birthday,1027.57,Express,Returning,No,06/01/2024,Yes,610.5,"Dayton, Ohio"
Nicholas,Rhodes,Non-binary,20,Fort Collins,Colorado,West,54318221-6afb-447a-8ffb-10ad1884639e,7,28.02,09/08/2023,196.14,Online,710d4c7b-57ba-4fe9-acdd-2fcc1e111c5b,Clothing,Dress,1.280859551090293,200,UPS,06/10/2024,Returned,10,Coupon,132.67,Same Day,Returning,Yes,09/07/2024,Yes,601.32,"Fort Collins, Colorado"
Robert,Franco,Male,67,Hampton,Virginia,East,2b501667-cafc-4004-b607-c3238339236d,10,429.2,03/10/2022,4292.0,Online,0105008b-9200-4d35-b20b-57482fe0174c,Beauty,Soap,4.367231110476332,139,UPS,10/08/2024,Cancelled,8,Discount Card,2942.6,Same Day,New,No,20/11/2024,Yes,1213.19,"Hampton, Virginia"
David,Woods,Female,64,Cincinnati,Ohio,South,c0563501-d169-4d65-b48a-76dfaa1b8dad,8,148.72,11/09/2022,1189.76,Online,898fc9f6-14d3-4abb-8dec-72a75ee8bad0,Books,Cookbook,3.1682762440519,194,UPS,05/12/2024,In Transit,10,Coupon,788.57,Standard,Returning,Yes,21/07/2024,No,500.62,"Cincinnati, Ohio"
Christine,Perez,Non-binary,34,Virginia Beach,Virginia,South,3e4cdbda-2252-473c-a944-f4c9fe64a93d,10,476.49,19/05/2024,4764.9,Online,a2416df3-de90-4105-90e3-c01201572f2c,Electronics,Camera,4.275213112365018,446,DHL,30/08/2024,In Transit,25,Clearance Sale,3436.45,Standard,VIP,Yes,05/08/2024,Yes,114.05,"Virginia Beach, Virginia"
Rachel,Dorsey,Female,27,Chicago,Illinois,South,89843685-9daa-4484-a92e-217f13155f00,6,180.16,08/01/2022,1080.96,Online,6e0766a7-2b12-426c-8630-8e5384e2257c,Beauty,Lotion,2.833312936774953,319,UPS,13/09/2023,Returned,20,Seasonal Sale,882.5,Same Day,Returning,Yes,14/01/2024,Yes,755.57,"Chicago, Illinois"
Shane,Mullins,Female,49,Oakland,California,West,05f16f63-17d1-4410-bfc2-9a2c05a754cc,3,304.47,19/10/2023,913.41,Cash,3b89bc86-ecc7-40d5-9308-7b8fd4fe07bd,Toys,Kite,3.4551951622899915,332,FedEx,04/11/2024,Delivered,20,Seasonal Sale,843.08,Standard,VIP,No,08/10/2024,No,105.61,"Oakland, California"
Sean,Lopez,Female,18,Cincinnati,Ohio,East,a7a31d6b-1957-4b93-98d9-daed5fea0de0,5,55.01,26/01/2024,275.05,Card,74a247c5-99c6-4540-a33f-1688a270d9c7,Clothing,Hat,3.101649914776568,426,UPS,29/08/2024,In Transit,10,Coupon,207.0,Standard,New,No,06/03/2024,No,203.91,"Cincinnati, Ohio"
Holly,Evans,Non-binary,51,Ames,Iowa,East,71f226eb-5621-48f9-b665-74c1c9254aa7,10,259.01,16/10/2022,2590.1,Online,277b4d83-0bf5-4090-a689-a5d2face4ca9,Electronics,Speaker,3.733626048001432,92,DHL,17/09/2023,In Transit,15,Birthday,1353.59,Express,VIP,No,01/01/2025,Yes,945.04,"Ames, Iowa"
Aaron,Ray,Female,56,El Paso,Texas,North,f21138f9-a5b3-48e4-8f5b-cad3d7178d60,7,90.3,31/10/2022,632.1,Online,57f90907-ddbe-423b-ac70-07461aa159f1,Furniture,Desk,2.3437617011037006,84,FedEx,23/02/2024,In Transit,50,Employee Discount,555.87,Standard,Returning,Yes,07/08/2024,Yes,1118.47,"El Paso, Texas"
Lisa,Jimenez,Female,35,Oakland,California,South,39b76628-c325-467c-8905-087a2b08fa39,5,455.47,17/01/2023,2277.35,Online,5752f3a1-8b5a-428d-bf2e-17f95cbe562b,Toys,Ball,3.939053635610707,478,UPS,02/02/2023,In Transit,10,Coupon,1939.85,Express,Returning,Yes,29/11/2024,No,876.48,"Oakland, California"
Dawn,Reed,Non-binary,51,Everett,Washington,East,d79f3996-d829-4167-8d5b-c7db7d21659d,3,14.74,15/08/2023,44.22,Card,a2e3fdeb-961c-4996-ae51-07d35036c109,Clothing,Jeans,1.9154402728037343,490,FedEx,12/08/2024,Delivered,8,Discount Card,28.83,Standard,New,Yes,18/12/2024,No,1085.54,"Everett, Washington"
Calvin,Raymond,Non-binary,49,Alexandria,Virginia,East,ab7cb18a-6e2b-48e4-88be-019c878e2535,3,439.59,21/04/2023,1318.77,Online,6fa63219-275e-493e-be04-1472392af14e,Beauty,Lipstick,3.5716249805401583,411,FedEx,30/05/2023,In Transit,25,Clearance Sale,1048.82,Same Day,New,No,15/03/2024,No,94.1,"Alexandria, Virginia"
Chad,Tyler,Male,48,Joliet,Illinois,East,a399c924-4f8d-4a95-b9f6-07573502b6d4,8,136.88,02/07/2024,1095.04,Online,d2b33993-1968-474c-8895-72061b451aae,Beauty,Nail Polish,4.477453030757431,309,UPS,12/12/2024,Returned,20,Seasonal Sale,1005.25,Express,Returning,Yes,09/11/2024,Yes,28.58,"Joliet, Illinois"
Jason,Hernandez,Female,25,Cleveland,Ohio,South,687ccd43-6adc-4914-b45b-84e719e93794,1,31.71,08/09/2023,31.71,Card,0e250086-f112-4dd1-949c-7f03177003f6,Clothing,Dress,1.280859551090293,185,FedEx,30/05/2024,Returned,20,Seasonal Sale,17.52,Standard,Returning,Yes,13/10/2024,Yes,292.44,"Cleveland, Ohio"
Kendra,Marshall,Male,19,Tallahassee,Florida,South,f3377a4d-8102-4fec-a5f7-99f5bf9ff9d2,10,211.68,25/04/2024,2116.8,Card,d1b92e66-3b60-46fa-8657-42c2ce38225b,Furniture,Wardrobe,3.4901582469824213,420,DHL,03/07/2024,Cancelled,50,Employee Discount,1177.36,Standard,Returning,Yes,11/04/2024,Yes,704.61,"Tallahassee, Florida"
Jason,Schneider,Male,24,Waterloo,Iowa,East,f74a8cd2-30ed-484b-b42a-193ce2588103,7,261.49,10/01/2024,1830.43,Card,f84d9944-8a4b-41af-afb1-c0c8803d6104,Sports,Tennis Racket,1.3567360525580192,300,FedEx,07/10/2024,In Transit,25,Clearance Sale,1518.16,Express,New,No,03/05/2024,No,1330.65,"Waterloo, Iowa"
Donald,Cook,Male,56,Alexandria,Virginia,North,8a267617-a57b-4b24-b1a8-ea7c60e03ec8,2,135.4,13/09/2023,270.8,Online,64a4577d-c971-4b68-9ec5-f36b274d37b5,Books,Cookbook,3.1682762440519,372,UPS,19/12/2023,In Transit,25,Clearance Sale,177.67,Express,Returning,Yes,01/09/2024,Yes,465.77,"Alexandria, Virginia"
David,Mccarthy,Non-binary,45,Allentown,Pennsylvania,South,de107925-ce9c-416d-beb9-33db04c45152,3,13.02,07/07/2023,39.06,Card,c46d4017-3f68-4068-b3c0-1f9f6a2e33fe,Beauty,Soap,4.367231110476332,421,DHL,15/08/2023,In Transit,8,Discount Card,21.93,Same Day,VIP,Yes,18/11/2024,Yes,224.83,"Allentown, Pennsylvania"
Grant,Hale,Non-binary,44,Philadelphia,Pennsylvania,North,64d0f12b-8123-4e9a-ab09-f4ab7b81489d,4,396.39,23/08/2023,1585.56,Online,59d1cbbb-581c-43d8-8060-335755fc2fd2,Sports,Golf Club,1.4048897059195624,127,UPS,19/10/2023,Delivered,15,Birthday,1205.98,Express,Returning,No,20/06/2024,No,576.28,"Philadelphia, Pennsylvania"
Daniel,Black,Non-binary,58,Syracuse,New York,South,14315bd6-e5b8-4456-9b05-c7d917def499,7,101.35,31/10/2022,709.45,Cash,18315674-c7a1-470f-9477-7ab3f2f7db24,Beauty,Soap,4.367231110476332,130,DHL,28/12/2024,In Transit,15,Birthday,609.06,Same Day,New,Yes,14/07/2024,No,824.15,"Syracuse, New York"
Michelle,Kaiser,Male,44,Everett,Washington,East,9ddf7486-f2d0-4a50-b8f3-13df73bd9a60,6,328.03,09/02/2023,1968.18,Cash,fb93f686-60f0-4c3c-b450-d4cc0f4619e8,Toys,Puzzle,3.0673727633647667,390,DHL,07/04/2024,Delivered,8,Discount Card,1606.82,Express,New,Yes,10/09/2024,No,1010.84,"Everett, Washington"
Rose,Rice,Male,70,Brockton,Massachusetts,East,107c456b-f98f-4b2e-af17-dde7b102b310,7,383.49,30/09/2024,2684.43,Online,8e120a6f-0b6c-4e18-ad62-108562bc2cca,Electronics,Gaming Console,3.628097504081727,385,FedEx,17/10/2024,In Transit,50,Employee Discount,2131.71,Same Day,New,No,05/10/2024,No,623.96,"Brockton, Massachusetts"
Lawrence,Reynolds,Male,30,Scottsdale,Arizona,North,d4513e63-7062-4b2e-a142-fc185f81a9e4,3,40.78,19/04/2024,122.34,Online,e5935fb6-1b76-41b2-88eb-6eac57a83691,Furniture,Shelf,4.430551946980732,288,FedEx,08/05/2024,In Transit,25,Clearance Sale,83.34,Standard,VIP,No,15/05/2024,No,672.68,"Scottsdale, Arizona"
Miranda,King,Male,64,Pueblo,Colorado,East,dded6018-e59d-462d-baf3-206b1f458ecf,3,80.66,20/07/2022,241.98,Online,934d8cab-f19d-413c-92c3-2cae098f0248,Books,Journal,4.74730812579833,18,UPS,19/11/2024,In Transit,8,Discount Card,187.24,Express,New,No,30/11/2024,Yes,62.36,"Pueblo, Colorado"
Nichole,Brown,Male,46,Durham,North Carolina,South,cc70c35d-55be-44bb-b0d2-bb5fdcf29ed3,5,401.18,09/12/2024,2005.9,Online,c920286f-39c0-4a27-8e1d-3fd8f7125dd1,Toys,RC Car,2.061947118033172,222,UPS,24/12/2024,In Transit,50,Employee Discount,1716.25,Same Day,New,No,23/02/2024,No,510.1,"Durham, North Carolina"
Stephen,Rice,Female,55,Charlottesville,Virginia,South,8ac1af97-8e9d-440a-bc75-aaf4a24bef61,10,496.0,01/06/2022,4960.0,Online,17a3469c-ec8a-4c32-bbb4-01338c611eb3,Books,Memoir,3.1928431419206857,483,FedEx,04/08/2022,Cancelled,25,Clearance Sale,3467.54,Same Day,New,No,28/10/2024,No,695.6,"Charlottesville, Virginia"
Steven,Jordan,Female,38,San Antonio,Texas,West,5977accb-7e2d-4c3f-8364-634c44aca0a4,8,105.29,11/01/2023,842.32,Online,63dd05c5-4610-4f98-9dbf-bbf3f2fd832d,Furniture,Chair,2.424988352570234,210,FedEx,02/01/2025,Delivered,10,Coupon,586.76,Same Day,Returning,Yes,26/05/2024,Yes,631.74,"San Antonio, Texas"
Diane,Vaughan,Non-binary,47,Cambridge,Massachusetts,East,046c9d76-a2e3-4c90-b42a-34d740b3b469,3,365.94,28/12/2023,1097.82,Card,32e77a0a-6ae3-4338-b305-5ce750c1955b,Toys,Yo-Yo,1.974620075041926,407,UPS,27/07/2024,Returned,8,Discount Card,798.12,Same Day,Returning,Yes,16/07/2024,Yes,1480.58,"Cambridge, Massachusetts"
Craig,Rivera,Male,31,Greensboro,North Carolina,North,c65af4eb-d263-49c3-a35d-f8c1e3b4cece,1,365.43,18/06/2022,365.43,Cash,7d2f72ba-06dd-4d5e-877d-844f8db1ff2b,Sports,Tennis Racket,1.3567360525580192,111,FedEx,23/10/2022,Delivered,25,Clearance Sale,248.89,Express,New,Yes,02/09/2024,No,635.39,"Greensboro, North Carolina"
Sarah,Morales,Male,48,Philadelphia,Pennsylvania,West,a45a4feb-18ab-4e40-92cc-2ecc46adfe67,7,225.94,22/02/2022,1581.58,Card,a615c774-2079-4b56-bc61-1c6dcfdad12c,Electronics,Camera,4.275213112365018,422,DHL,02/03/2023,Returned,10,Coupon,931.39,Standard,VIP,Yes,06/01/2024,Yes,855.52,"Philadelphia, Pennsylvania"
Jared,Johnson,Non-binary,56,Miami,Florida,West,f8bd827b-320a-48ca-b02f-2c0b059aa134,7,237.05,24/04/2023,1659.35,Online,e3ed1b2d-5757-4747-aab2-67f9881460ec,Electronics,TV,3.66433283504652,70,FedEx,04/03/2024,Delivered,10,Coupon,853.4,Standard,VIP,No,07/03/2024,Yes,511.4,"Miami, Florida"
Tony,Snyder,Female,25,Tucson,Arizona,North,68951d46-1139-40dd-b3a0-b049860a1f18,7,484.08,07/12/2023,3388.56,Card,8ec7f5ec-7001-4dfe-bea8-be4ffd097e4a,Toys,Doll,3.127781421165114,282,UPS,08/11/2024,Returned,15,Birthday,1775.94,Same Day,New,Yes,05/02/2024,No,33.39,"Tucson, Arizona"
Vickie,Garcia,Female,60,Fort Collins,Colorado,North,bacb7913-29ec-4026-93c1-f98809d0f953,6,118.1,07/01/2024,708.6,Online,31fc0ee4-ca11-4785-808c-47dcc9cb0d32,Beauty,Soap,4.367231110476332,66,FedEx,08/10/2024,Returned,10,Coupon,599.33,Standard,Returning,Yes,17/08/2024,No,1036.36,"Fort Collins, Colorado"
Kim,Thomas,Non-binary,44,Asheville,North Carolina,East,b8087ffb-62ba-41c5-b829-b97cdeba567a,10,307.79,21/01/2022,3077.9,Cash,fcc22cc4-7f82-4d3a-8dbb-9291394e2764,Electronics,Tablet,1.516063142954867,297,DHL,23/10/2023,Returned,20,Seasonal Sale,2161.61,Standard,Returning,Yes,07/03/2024,Yes,454.74,"Asheville, North Carolina"
Sharon,Hart,Non-binary,36,Dubuque,Iowa,South,0a8ecd8c-ba0f-4a34-93da-81456db2ff0b,8,448.11,30/03/2024,3584.88,Online,fb383a04-ebff-4c8f-8e95-38b7a522111c,Clothing,Jeans,1.9154402728037343,297,UPS,18/06/2024,Delivered,10,Coupon,2121.53,Same Day,VIP,No,08/03/2024,Yes,865.54,"Dubuque, Iowa"
Matthew,Davis,Non-binary,33,Miami,Florida,West,c203b99a-7c3f-4deb-b707-885862f2ef8b,8,62.44,13/12/2023,499.52,Card,8f2e7999-3a25-4951-8c57-262cbc3944c1,Clothing,Shirt,4.178292767916446,98,DHL,02/08/2024,Returned,20,Seasonal Sale,468.9,Standard,Returning,No,17/02/2024,No,1370.39,"Miami, Florida"
Cheryl,Hunter,Non-binary,34,New York City,New York,East,f711cde3-218c-40d3-97aa-f037dcb98d92,5,318.74,07/03/2024,1593.7,Online,e69e4f19-059d-4a76-8fe8-66c75b2e110a,Electronics,Laptop,4.310855500187097,69,UPS,27/05/2024,In Transit,15,Birthday,1353.85,Standard,VIP,Yes,02/03/2024,Yes,640.98,"New York City, New York"
Andrea,James,Non-binary,66,Philadelphia,Pennsylvania,West,c5321ed1-3a0e-4fb0-bd64-af5ce3a32777,10,142.48,09/07/2024,1424.8,Online,157dcce9-1e3f-43da-9599-dfc8beaee8b0,Electronics,Headphones,1.2450511548116772,361,UPS,28/12/2024,In Transit,20,Seasonal Sale,1153.09,Same Day,VIP,No,10/05/2024,Yes,1121.07,"Philadelphia, Pennsylvania"
Robert,Garcia,Male,19,Buffalo,New York,South,60581351-376a-41d3-babf-fd7e80447f8b,3,488.93,05/12/2023,1466.79,Online,36ddccf1-ac53-4c37-9fba-ef0ef7149b06,Electronics,TV,3.66433283504652,3,FedEx,28/06/2024,In Transit,50,Employee Discount,1283.59,Standard,Returning,Yes,11/03/2024,No,474.57,"Buffalo, New York"
Justin,Mendez,Female,47,Savannah,Georgia,West,0f66ed62-d885-4c6f-ad76-71fb024de860,2,79.08,14/02/2022,158.16,Online,7b96d806-83c0-40d2-b213-8dc8f04d9e34,Sports,Golf Club,1.4048897059195624,406,UPS,24/02/2023,Delivered,8,Discount Card,102.27,Standard,VIP,No,01/02/2024,No,901.1,"Savannah, Georgia"
Sarah,Davis,Non-binary,31,Pueblo,Colorado,East,b6ad06d4-e1da-4e1a-af77-1ba5856e571e,4,364.79,28/12/2023,1459.16,Card,43fc86f4-40e3-45a3-9b53-e96225085adf,Furniture,Shelf,4.430551946980732,171,DHL,12/01/2024,Returned,15,Birthday,737.02,Express,New,Yes,22/05/2024,Yes,1164.37,"Pueblo, Colorado"
Ashley,Mora,Male,63,Asheville,North Carolina,South,bd2a4098-6172-491f-a8a4-fd9e6e618e15,1,5.84,25/08/2022,5.84,Online,c32d5fb3-6ad4-4d76-b449-674a835b376b,Furniture,Desk,2.3437617011037006,372,FedEx,24/04/2024,Returned,50,Employee Discount,3.95,Express,New,No,29/02/2024,No,804.65,"Asheville, North Carolina"
Monique,Davis,Female,37,Lorain,Ohio,West,87245667-ba09-4e3b-b91d-ec1b495ba3e2,4,278.27,12/06/2023,1113.08,Online,8bebaaf2-3982-424c-b7ad-dee0f4d67305,Books,Biography,1.4628526313091756,380,DHL,10/07/2024,Delivered,50,Employee Discount,891.47,Standard,VIP,Yes,08/03/2024,Yes,425.33,"Lorain, Ohio"
Ashley,Greer,Female,45,Harrisburg,Pennsylvania,West,c6f79aed-da9b-4626-9877-507533a74daf,4,155.87,04/09/2023,623.48,Cash,4f390129-63e6-472f-a479-5f13306ac7e5,Books,Novel,3.228675823343361,243,FedEx,27/09/2023,Delivered,50,Employee Discount,470.48,Express,VIP,No,22/02/2024,Yes,151.88,"Harrisburg, Pennsylvania"
Claudia,Jackson,Female,50,Lynn,Massachusetts,South,73be53d8-81ec-4908-81ac-4f802d29b13e,6,432.49,30/06/2024,2594.94,Online,a048bbc6-0124-4cae-acb7-d3a6c7cf668f,Beauty,Perfume,4.48981981432217,35,UPS,01/09/2024,Cancelled,10,Coupon,1900.79,Standard,Returning,Yes,19/11/2024,No,877.23,"Lynn, Massachusetts"
Alexis,Robinson,Male,26,Boston,Massachusetts,North,425b726d-7448-4011-8b7c-396d2c6b41d4,2,404.01,08/11/2024,808.02,Card,af484f44-63df-4c61-84a7-78e365ebd3eb,Sports,Shoes,1.018969380337736,120,FedEx,26/11/2024,In Transit,10,Coupon,554.3,Same Day,Returning,Yes,10/03/2024,No,103.27,"Boston, Massachusetts"
Linda,Fields,Male,28,Charlottesville,Virginia,East,ad3e86e0-b98d-4920-8a1a-6edeca479e8a,3,88.92,09/05/2023,266.76,Online,5a91b36c-1b97-4174-9e8b-e954ede476cb,Sports,Bat,3.904254330162452,426,DHL,18/05/2024,Cancelled,20,Seasonal Sale,146.72,Standard,New,No,14/04/2024,No,328.09,"Charlottesville, Virginia"
Jennifer,Shaw,Female,52,Athens,Georgia,West,73089dfa-14b6-4fef-a7ad-630b1fd1b2d2,4,175.83,17/02/2023,703.32,Online,8fb1e01b-fabe-42d7-9807-821990b878cf,Electronics,Smartphone,4.569364941365301,495,FedEx,14/01/2024,In Transit,15,Birthday,406.94,Same Day,New,Yes,09/10/2024,No,1337.42,"Athens, Georgia"
Andres,Armstrong,Male,47,Dayton,Ohio,East,f7eaaa7c-2501-46bd-97a6-887b10bd3d77,4,84.12,09/03/2023,336.48,Card,28a35e6c-2fac-4655-ac00-22b2eebd1a30,Toys,Doll,3.127781421165114,353,DHL,30/03/2023,Delivered,8,Discount Card,204.45,Express,New,No,16/10/2024,Yes,1268.0,"Dayton, Ohio"
Sarah,George,Female,28,Cambridge,Massachusetts,West,5487c6ac-02cd-4152-b274-72f71b3440b6,2,258.03,28/09/2024,516.06,Card,44917059-1789-4cde-824f-d5087af32dd9,Beauty,Perfume,4.48981981432217,4,UPS,22/12/2024,In Transit,50,Employee Discount,462.49,Express,VIP,No,03/01/2025,No,1147.57,"Cambridge, Massachusetts"
Lori,Richmond,Female,51,Sioux City,Iowa,East,1f07835d-755a-439a-882c-387a713fd45c,1,378.35,22/06/2022,378.35,Online,47e7bc7c-4d45-4527-92e8-37d1849a7660,Toys,RC Car,2.061947118033172,306,DHL,11/08/2022,Cancelled,8,Discount Card,328.29,Same Day,VIP,Yes,14/10/2024,Yes,1394.33,"Sioux City, Iowa"
Theodore,Kaiser,Female,62,Cambridge,Massachusetts,North,bb5cea23-acfb-4882-9379-0168b82f0f5b,2,449.81,21/11/2023,899.62,Card,11f96233-1f40-4bd3-bc7a-bf2ebb4ef04b,Beauty,Nail Polish,4.477453030757431,476,FedEx,02/01/2024,Delivered,20,Seasonal Sale,768.46,Express,VIP,Yes,08/07/2024,Yes,7.54,"Cambridge, Massachusetts"
Ronald,Hansen,Female,28,Fresno,California,West,afeb538c-5a33-461d-97d3-4c7cbe32d981,2,234.61,15/03/2024,469.22,Card,b10b32e1-c54a-4bb9-b675-0c44bff2100a,Sports,Helmet,2.4676101390617213,64,UPS,18/11/2024,Delivered,20,Seasonal Sale,304.34,Express,VIP,No,30/01/2024,Yes,1346.49,"Fresno, California"
Kendra,Shaffer,Non-binary,55,Newton,Massachusetts,North,6734964e-9a06-49ea-9026-d98e283c8b4a,8,9.91,13/02/2024,79.28,Online,1f824d20-89e8-428a-9504-1c9278093023,Toys,Stuffed Animal,4.7373350526221,243,UPS,18/07/2024,Delivered,20,Seasonal Sale,68.54,Same Day,Returning,Yes,22/07/2024,Yes,294.3,"Newton, Massachusetts"
Linda,Navarro,Non-binary,47,Savannah,Georgia,East,36a87863-cf55-4bb6-ad8c-eb7823319b3d,5,6.89,05/03/2024,34.45,Online,56060d0d-0f4c-4d9c-8ab2-cc921f5d59f6,Sports,Jersey,3.5334448174848903,351,UPS,21/09/2024,Returned,10,Coupon,19.94,Same Day,Returning,Yes,06/06/2024,No,494.9,"Savannah, Georgia"
Samuel,Kelley,Non-binary,20,Jacksonville,Florida,South,778a42f6-0ed4-4a1e-abeb-b773c37fa8b9,10,69.23,07/02/2023,692.3,Card,87612a48-34fd-43b0-91c7-69410e568e1c,Sports,Shoes,1.018969380337736,455,UPS,19/04/2023,Returned,8,Discount Card,396.2,Express,Returning,Yes,07/05/2024,Yes,1118.86,"Jacksonville, Florida"
Samantha,Bean,Male,18,San Antonio,Texas,South,9e28bb18-95d7-4acd-a798-59aaae56de3a,6,463.16,19/05/2023,2778.96,Card,172b1f73-9779-431e-ac27-d409ae807cf3,Sports,Football,3.8476414942419286,47,FedEx,10/07/2024,Cancelled,50,Employee Discount,1953.61,Same Day,VIP,Yes,15/10/2024,No,1132.79,"San Antonio, Texas"
Taylor,James,Female,28,Tampa,Florida,West,529c9a4a-b952-4f95-aaad-e6843f4f7b41,2,89.04,10/07/2022,178.08,Online,8f59bdfa-5720-4d06-9652-cfde9d5cbd0e,Clothing,Jeans,1.9154402728037343,251,DHL,28/02/2024,Delivered,8,Discount Card,95.08,Express,New,Yes,16/01/2024,No,427.59,"Tampa, Florida"
Donna,Gonzalez,Male,24,Raleigh,North Carolina,South,88ce41fa-8b53-4c83-8fff-5f21a969ad45,3,444.56,22/02/2022,1333.68,Online,2f131b1c-acaa-4418-8153-d681c9e835db,Toys,Board Game,1.527976264940477,101,FedEx,29/10/2022,Cancelled,10,Coupon,1055.21,Express,New,Yes,03/06/2024,No,1286.71,"Raleigh, North Carolina"
Russell,Chambers,Non-binary,26,Brockton,Massachusetts,East,a83c1738-3686-4ad9-b191-9969e105be49,9,90.65,20/03/2023,815.85,Online,15ac8dc8-1b2d-4b18-b08f-91dd7857b0d0,Toys,Yo-Yo,1.974620075041926,232,UPS,08/01/2024,Delivered,8,Discount Card,645.5,Standard,VIP,No,17/06/2024,Yes,299.18,"Brockton, Massachusetts"
Kelly,Walker,Female,44,Tucson,Arizona,West,a126e713-32c2-48fb-be4c-d51ebb732f6c,8,172.52,11/12/2024,1380.16,Online,8a630dc7-b826-43f1-adf2-dcc6f98d25bb,Toys,Kite,3.4551951622899915,75,UPS,30/12/2024,In Transit,15,Birthday,896.0,Standard,Returning,Yes,29/03/2024,Yes,944.64,"Tucson, Arizona"
Jacqueline,Cruz,Non-binary,29,Lorain,Ohio,North,d52e0c15-ee40-4c3f-a7b3-e2b70fdcd84d,6,176.68,04/09/2023,1060.08,Card,6646e36f-7f85-435a-9fe5-41fdab6a225e,Electronics,Camera,4.275213112365018,154,FedEx,04/08/2024,Returned,50,Employee Discount,717.25,Same Day,New,Yes,28/11/2024,Yes,416.86,"Lorain, Ohio"
Jennifer,Herrera,Non-binary,44,Winston-Salem,North Carolina,East,9561dca2-69fa-40c6-8208-3d97390708ab,5,166.73,29/01/2024,833.65,Cash,4bb36313-ac53-4cfc-8eaf-7b729ea84f05,Toys,Action Figure,4.671850955022057,350,FedEx,09/02/2024,Cancelled,50,Employee Discount,503.02,Express,New,Yes,27/09/2024,No,1042.7,"Winston-Salem, North Carolina"
Jared,Oneal,Male,20,Winston-Salem,North Carolina,East,dd4a4182-ae68-419b-8d53-b130454ab64c,10,408.28,24/02/2024,4082.8,Online,e79716a4-3f4a-4bcb-9b7d-a5a0dc57d227,Furniture,Wardrobe,3.4901582469824213,174,UPS,15/11/2024,Cancelled,25,Clearance Sale,3324.22,Same Day,New,No,09/09/2024,Yes,235.2,"Winston-Salem, North Carolina"
Morgan,Stewart,Non-binary,66,Roswell,Georgia,West,a6934519-61f0-4330-ae7d-f01026dcbe77,1,493.77,19/06/2022,493.77,Online,01952f9f-f872-4dd0-9c24-6ede0c9dfcac,Toys,Stuffed Animal,4.7373350526221,103,UPS,25/05/2023,In Transit,50,Employee Discount,401.88,Standard,VIP,Yes,12/07/2024,Yes,1071.43,"Roswell, Georgia"
David,Jones,Male,58,Council Bluffs,Iowa,East,ac7c086a-bf99-49d6-9152-8258c6b76315,1,415.29,27/12/2022,415.29,Online,5fe0f378-a1dd-4d77-82a1-b58fefc976f6,Beauty,Soap,4.367231110476332,69,FedEx,23/03/2023,Cancelled,25,Clearance Sale,255.82,Standard,VIP,No,05/05/2024,No,1088.61,"Council Bluffs, Iowa"
Gabriella,Hudson,Non-binary,34,Allentown,Pennsylvania,North,22d67ae0-e8aa-40aa-95da-8c637d5c3ee4,4,248.78,08/12/2023,995.12,Online,d499994f-41fe-4071-a3bf-5f829b2320d2,Clothing,Jacket,3.043438833514428,450,DHL,22/12/2023,In Transit,10,Coupon,675.19,Same Day,VIP,Yes,19/09/2024,No,1037.25,"Allentown, Pennsylvania"
Anna,Garcia,Male,29,Waterloo,Iowa,South,5adc95bd-da2a-4ec4-9a14-53ee20083b3b,4,339.43,04/02/2024,1357.72,Card,e8eff16c-e195-4dd4-ac05-010ac6e66202,Books,Dictionary,3.263810925998982,205,FedEx,23/11/2024,Returned,8,Discount Card,974.71,Same Day,New,No,04/10/2024,No,708.75,"Waterloo, Iowa"
